year_month,usd_jpy_avg,usd_jpy_eom,trading_days,Country,visitors
2024-01-01,146.229,147.82,22,Spain,4769.0
2024-01-01,146.229,147.82,22,Russia,3242.0
2024-01-01,146.229,147.82,22,Netherlands,3491.0
2024-01-01,146.229,147.82,22,Switzerland,2661.0
2024-01-01,146.229,147.82,22,Belgium,1494.0
2024-01-01,146.229,147.82,22,Poland,2026.0
2024-01-01,146.229,147.82,22,Austria,1321.0
2024-01-01,146.229,147.82,22,Portugal,1454.0
2024-01-01,146.229,147.82,22,Ireland,1573.0
2024-01-01,146.229,147.82,22,The rest of Europe,6420.0
2024-01-01,146.229,147.82,22,Africa,3007.0
2024-01-01,146.229,147.82,22,United States,131855.0
2024-01-01,146.229,147.82,22,Canada,31672.0
2024-01-01,146.229,147.82,22,Mexico,6805.0
2024-01-01,146.229,147.82,22,The rest of NA,1396.0
2024-01-01,146.229,147.82,22,Brazil,5229.0
2024-01-01,146.229,147.82,22,The rest of SA,3962.0
2024-01-01,146.229,147.82,22,Australia,103604.0
2024-01-01,146.229,147.82,22,New Zealand,10656.0
2024-01-01,146.229,147.82,22,The rest of Oceania,379.0
2024-01-01,146.229,147.82,22,Stateless,34.0
2024-02-01,149.496,150.13,21,South Korea,818562.0
2024-02-01,149.496,150.13,21,China,459463.0
2024-02-01,149.496,150.13,21,Taiwan,502237.0
2024-02-01,149.496,150.13,21,Hong Kong,205884.0
2024-02-01,149.496,150.13,21,Thailand,101443.0
2024-02-01,149.496,150.13,21,Singapore,36915.0
2024-02-01,149.496,150.13,21,Malaysia,60178.0
2024-02-01,149.496,150.13,21,Indonesia,38246.0
2024-02-01,149.496,150.13,21,Philippines,65217.0
2024-02-01,149.496,150.13,21,Vietnam,60181.0
2024-02-01,149.496,150.13,21,India,9965.0
2024-02-01,149.496,150.13,21,Macau,8469.0
2024-02-01,149.496,150.13,21,Mongolia,3165.0
2024-02-01,149.496,150.13,21,The rest of Asia,18133.0
2024-02-01,149.496,150.13,21,United Kingdom,25877.0
2024-02-01,149.496,150.13,21,France,22268.0
2024-02-01,149.496,150.13,21,Germany,14862.0
2024-02-01,149.496,150.13,21,Italy,7555.0
2024-02-01,149.496,150.13,21,Spain,6323.0
2024-02-01,149.496,150.13,21,Russia,2907.0
2024-02-01,149.496,150.13,21,Netherlands,4783.0
2024-02-01,149.496,150.13,21,Switzerland,3598.0
2024-02-01,149.496,150.13,21,Belgium,2355.0
2024-02-01,149.496,150.13,21,Poland,2305.0
2024-02-01,149.496,150.13,21,Austria,1773.0
2024-02-01,149.496,150.13,21,Portugal,2074.0
2024-02-01,149.496,150.13,21,Ireland,2299.0
2024-02-01,149.496,150.13,21,The rest of Europe,7369.0
2024-02-01,149.496,150.13,21,Africa,2912.0
2024-02-01,149.496,150.13,21,United States,148719.0
2024-02-01,149.496,150.13,21,Canada,33895.0
2024-02-01,149.496,150.13,21,Mexico,7684.0
2024-02-01,149.496,150.13,21,The rest of NA,1390.0
2024-02-01,149.496,150.13,21,Brazil,4795.0
2024-02-01,149.496,150.13,21,The rest of SA,5447.0
2024-02-01,149.496,150.13,21,Australia,66501.0
2024-02-01,149.496,150.13,21,New Zealand,6988.0
2024-02-01,149.496,150.13,21,The rest of Oceania,309.0
2024-02-01,149.496,150.13,21,Stateless,35.0
2024-03-01,149.719,151.19,20,South Korea,663102.0
2024-03-01,149.719,151.19,20,China,452525.0
2024-03-01,149.719,151.19,20,Taiwan,484454.0
2024-03-01,149.719,151.19,20,Hong Kong,231373.0
2024-03-01,149.719,151.19,20,Thailand,131749.0
2024-03-01,149.719,151.19,20,Singapore,61047.0
2024-03-01,149.719,151.19,20,Malaysia,41953.0
2024-03-01,149.719,151.19,20,Indonesia,37448.0
2024-03-01,149.719,151.19,20,Philippines,78821.0
2024-03-01,149.719,151.19,20,Vietnam,67475.0
2024-03-01,149.719,151.19,20,India,27206.0
2024-03-01,149.719,151.19,20,Macau,8079.0
2024-03-01,149.719,151.19,20,Mongolia,5193.0
2024-03-01,149.719,151.19,20,The rest of Asia,29438.0
2024-03-01,149.719,151.19,20,United Kingdom,56450.0
2024-03-01,149.719,151.19,20,France,34685.0
2024-03-01,149.719,151.19,20,Germany,47553.0
2024-03-01,149.719,151.19,20,Italy,24394.0
2024-03-01,149.719,151.19,20,Spain,16797.0
2024-03-01,149.719,151.19,20,Russia,10579.0
2024-03-01,149.719,151.19,20,Netherlands,9124.0
2024-03-01,149.719,151.19,20,Switzerland,9257.0
2024-03-01,149.719,151.19,20,Belgium,4415.0
2024-03-01,149.719,151.19,20,Poland,5599.0
2024-03-01,149.719,151.19,20,Austria,4278.0
2024-03-01,149.719,151.19,20,Portugal,4181.0
2024-03-01,149.719,151.19,20,Ireland,4024.0
2024-03-01,149.719,151.19,20,The rest of Europe,22708.0
2024-03-01,149.719,151.19,20,Africa,3772.0
2024-03-01,149.719,151.19,20,United States,290075.0
2024-03-01,149.719,151.19,20,Canada,57779.0
2024-03-01,149.719,151.19,20,Mexico,15472.0
2024-03-01,149.719,151.19,20,The rest of NA,2402.0
2024-03-01,149.719,151.19,20,Brazil,8550.0
2024-03-01,149.719,151.19,20,The rest of SA,7561.0
2024-03-01,149.719,151.19,20,Australia,82781.0
2024-03-01,149.719,151.19,20,New Zealand,8963.0
2024-03-01,149.719,151.19,20,The rest of Oceania,505.0
2024-03-01,149.719,151.19,20,Stateless,63.0
2024-04-01,153.843,157.0,21,South Korea,661259.0
2024-04-01,153.843,157.0,21,China,533611.0
2024-04-01,153.843,157.0,21,Taiwan,459723.0
2024-04-01,153.843,157.0,21,Hong Kong,184460.0
2024-04-01,153.843,157.0,21,Thailand,142521.0
2024-04-01,153.843,157.0,21,Singapore,46324.0
2024-04-01,153.843,157.0,21,Malaysia,45983.0
2024-04-01,153.843,157.0,21,Indonesia,62515.0
2024-04-01,153.843,157.0,21,Philippines,68499.0
2024-04-01,153.843,157.0,21,Vietnam,61607.0
2024-04-01,153.843,157.0,21,India,23162.0
2024-04-01,153.843,157.0,21,Macau,6580.0
2024-04-01,153.843,157.0,21,Mongolia,4522.0
2024-04-01,153.843,157.0,21,The rest of Asia,48853.0
2024-04-01,153.843,157.0,21,United Kingdom,48407.0
2024-04-01,153.843,157.0,21,France,51619.0
2024-04-01,153.843,157.0,21,Germany,36029.0
2024-04-01,153.843,157.0,21,Italy,24855.0
2024-04-01,153.843,157.0,21,Spain,11722.0
2024-04-01,153.843,157.0,21,Russia,10748.0
2024-04-01,153.843,157.0,21,Netherlands,11751.0
2024-04-01,153.843,157.0,21,Switzerland,8516.0
2024-04-01,153.843,157.0,21,Belgium,5189.0
2024-04-01,153.843,157.0,21,Poland,8773.0
2024-04-01,153.843,157.0,21,Austria,3717.0
2024-04-01,153.843,157.0,21,Portugal,3782.0
2024-04-01,153.843,157.0,21,Ireland,3022.0
2024-04-01,153.843,157.0,21,The rest of Europe,21832.0
2024-04-01,153.843,157.0,21,Africa,4369.0
2024-04-01,153.843,157.0,21,United States,228900.0
2024-04-01,153.843,157.0,21,Canada,52118.0
2024-04-01,153.843,157.0,21,Mexico,11786.0
2024-04-01,153.843,157.0,21,The rest of NA,2125.0
2024-04-01,153.843,157.0,21,Brazil,8639.0
2024-04-01,153.843,157.0,21,The rest of SA,7162.0
2024-04-01,153.843,157.0,21,Australia,80812.0
2024-04-01,153.843,157.0,21,New Zealand,10989.0
2024-04-01,153.843,157.0,21,The rest of Oceania,362.0
2024-04-01,153.843,157.0,21,Stateless,48.0
2024-05-01,155.873,157.13,22,South Korea,738872.0
2024-05-01,155.873,157.13,22,China,545552.0
2024-05-01,155.873,157.13,22,Taiwan,466008.0
2024-05-01,155.873,157.13,22,Hong Kong,217486.0
2024-05-01,155.873,157.13,22,Thailand,97408.0
2024-05-01,155.873,157.13,22,Singapore,62676.0
2024-05-01,155.873,157.13,22,Malaysia,39562.0
2024-05-01,155.873,157.13,22,Indonesia,41274.0
2024-05-01,155.873,157.13,22,Philippines,67443.0
2024-05-01,155.873,157.13,22,Vietnam,50575.0
2024-05-01,155.873,157.13,22,India,29068.0
2024-05-01,155.873,157.13,22,Macau,7258.0
2024-05-01,155.873,157.13,22,Mongolia,3614.0
2024-05-01,155.873,157.13,22,The rest of Asia,33944.0
2024-05-01,155.873,157.13,22,United Kingdom,39120.0
2024-05-01,155.873,157.13,22,France,38159.0
2024-05-01,155.873,157.13,22,Germany,32196.0
2024-05-01,155.873,157.13,22,Italy,17443.0
2024-05-01,155.873,157.13,22,Spain,13417.0
2024-05-01,155.873,157.13,22,Russia,8004.0
2024-05-01,155.873,157.13,22,Netherlands,10193.0
2024-05-01,155.873,157.13,22,Switzerland,6248.0
2024-05-01,155.873,157.13,22,Belgium,4195.0
2024-05-01,155.873,157.13,22,Poland,6727.0
2024-05-01,155.873,157.13,22,Austria,3736.0
2024-05-01,155.873,157.13,22,Portugal,3770.0
2024-05-01,155.873,157.13,22,Ireland,2951.0
2024-05-01,155.873,157.13,22,The rest of Europe,17647.0
2024-05-01,155.873,157.13,22,Africa,4341.0
2024-05-01,155.873,157.13,22,United States,246972.0
2024-05-01,155.873,157.13,22,Canada,55811.0
2024-05-01,155.873,157.13,22,Mexico,11514.0
2024-05-01,155.873,157.13,22,The rest of NA,1835.0
2024-05-01,155.873,157.13,22,Brazil,7291.0
2024-05-01,155.873,157.13,22,The rest of SA,6335.0
2024-05-01,155.873,157.13,22,Australia,66476.0
2024-05-01,155.873,157.13,22,New Zealand,8865.0
2024-05-01,155.873,157.13,22,The rest of Oceania,348.0
2024-05-01,155.873,157.13,22,Stateless,45.0
2024-06-01,157.842,160.62,20,South Korea,703277.0
2024-06-01,157.842,160.62,20,China,665617.0
2024-06-01,157.842,160.62,20,Taiwan,574487.0
2024-06-01,157.842,160.62,20,Hong Kong,250604.0
2024-06-01,157.842,160.62,20,Thailand,54604.0
2024-06-01,157.842,160.62,20,Singapore,58925.0
2024-06-01,157.842,160.62,20,Malaysia,22042.0
2024-06-01,157.842,160.62,20,Indonesia,43052.0
2024-06-01,157.842,160.62,20,Philippines,65011.0
2024-06-01,157.842,160.62,20,Vietnam,47458.0
2024-06-01,157.842,160.62,20,India,19884.0
2024-06-01,157.842,160.62,20,Macau,9271.0
2024-06-01,157.842,160.62,20,Mongolia,3925.0
2024-06-01,157.842,160.62,20,The rest of Asia,21171.0
2024-06-01,157.842,160.62,20,United Kingdom,28828.0
2024-06-01,157.842,160.62,20,France,23150.0
2024-06-01,157.842,160.62,20,Germany,16603.0
2024-06-01,157.842,160.62,20,Italy,14990.0
2024-06-01,157.842,160.62,20,Spain,12907.0
2024-06-01,157.842,160.62,20,Russia,5616.0
2024-06-01,157.842,160.62,20,Netherlands,5454.0
2024-06-01,157.842,160.62,20,Switzerland,4147.0
2024-06-01,157.842,160.62,20,Belgium,2484.0
2024-06-01,157.842,160.62,20,Poland,4579.0
2024-06-01,157.842,160.62,20,Austria,1899.0
2024-06-01,157.842,160.62,20,Portugal,3088.0
2024-06-01,157.842,160.62,20,Ireland,2679.0
2024-06-01,157.842,160.62,20,The rest of Europe,11788.0
2024-06-01,157.842,160.62,20,Africa,4309.0
2024-06-01,157.842,160.62,20,United States,296414.0
2024-06-01,157.842,160.62,20,Canada,40989.0
2024-06-01,157.842,160.62,20,Mexico,10757.0
2024-06-01,157.842,160.62,20,The rest of NA,1606.0
2024-06-01,157.842,160.62,20,Brazil,5448.0
2024-06-01,157.842,160.62,20,The rest of SA,4597.0
2024-06-01,157.842,160.62,20,Australia,61817.0
2024-06-01,157.842,160.62,20,New Zealand,8032.0
2024-06-01,157.842,160.62,20,The rest of Oceania,606.0
2024-06-01,157.842,160.62,20,Stateless,65.0
2024-07-01,157.853,150.31,23,South Korea,757679.0
2024-07-01,157.853,150.31,23,China,776520.0
2024-07-01,157.853,150.31,23,Taiwan,571698.0
2024-07-01,157.853,150.31,23,Hong Kong,279069.0
2024-07-01,157.853,150.31,23,Thailand,53494.0
2024-07-01,157.853,150.31,23,Singapore,28115.0
2024-07-01,157.853,150.31,23,Malaysia,19260.0
2024-07-01,157.853,150.31,23,Indonesia,29571.0
2024-07-01,157.853,150.31,23,Philippines,55466.0
2024-07-01,157.853,150.31,23,Vietnam,49733.0
2024-07-01,157.853,150.31,23,India,14941.0
2024-07-01,157.853,150.31,23,Macau,17658.0
2024-07-01,157.853,150.31,23,Mongolia,4162.0
2024-07-01,157.853,150.31,23,The rest of Asia,26718.0
2024-07-01,157.853,150.31,23,United Kingdom,32910.0
2024-07-01,157.853,150.31,23,France,37353.0
2024-07-01,157.853,150.31,23,Germany,22685.0
2024-07-01,157.853,150.31,23,Italy,18370.0
2024-07-01,157.853,150.31,23,Spain,18687.0
2024-07-01,157.853,150.31,23,Russia,5675.0
2024-07-01,157.853,150.31,23,Netherlands,13785.0
2024-07-01,157.853,150.31,23,Switzerland,8055.0
2024-07-01,157.853,150.31,23,Belgium,5765.0
2024-07-01,157.853,150.31,23,Poland,4806.0
2024-07-01,157.853,150.31,23,Austria,3993.0
2024-07-01,157.853,150.31,23,Portugal,3638.0
2024-07-01,157.853,150.31,23,Ireland,2509.0
2024-07-01,157.853,150.31,23,The rest of Europe,13151.0
2024-07-01,157.853,150.31,23,Africa,3784.0
2024-07-01,157.853,150.31,23,United States,251218.0
2024-07-01,157.853,150.31,23,Canada,48158.0
2024-07-01,157.853,150.31,23,Mexico,16011.0
2024-07-01,157.853,150.31,23,The rest of NA,1650.0
2024-07-01,157.853,150.31,23,Brazil,6902.0
2024-07-01,157.853,150.31,23,The rest of SA,4326.0
2024-07-01,157.853,150.31,23,Australia,48616.0
2024-07-01,157.853,150.31,23,New Zealand,7100.0
2024-07-01,157.853,150.31,23,The rest of Oceania,653.0
2024-07-01,157.853,150.31,23,Stateless,21.0
2024-08-01,146.262,145.39,22,South Korea,612172.0
2024-08-01,146.262,145.39,22,China,746010.0
2024-08-01,146.262,145.39,22,Taiwan,564360.0
2024-08-01,146.262,145.39,22,Hong Kong,246557.0
2024-08-01,146.262,145.39,22,Thailand,34667.0
2024-08-01,146.262,145.39,22,Singapore,24781.0
2024-08-01,146.262,145.39,22,Malaysia,17174.0
2024-08-01,146.262,145.39,22,Indonesia,22127.0
2024-08-01,146.262,145.39,22,Philippines,38971.0
2024-08-01,146.262,145.39,22,Vietnam,52430.0
2024-08-01,146.262,145.39,22,India,16113.0
2024-08-01,146.262,145.39,22,Macau,19377.0
2024-08-01,146.262,145.39,22,Mongolia,5293.0
2024-08-01,146.262,145.39,22,The rest of Asia,24003.0
2024-08-01,146.262,145.39,22,United Kingdom,29410.0
2024-08-01,146.262,145.39,22,France,31421.0
2024-08-01,146.262,145.39,22,Germany,24129.0
2024-08-01,146.262,145.39,22,Italy,34654.0
2024-08-01,146.262,145.39,22,Spain,25906.0
2024-08-01,146.262,145.39,22,Russia,6874.0
2024-08-01,146.262,145.39,22,Netherlands,8051.0
2024-08-01,146.262,145.39,22,Switzerland,4321.0
2024-08-01,146.262,145.39,22,Belgium,3244.0
2024-08-01,146.262,145.39,22,Poland,5111.0
2024-08-01,146.262,145.39,22,Austria,3126.0
2024-08-01,146.262,145.39,22,Portugal,4251.0
2024-08-01,146.262,145.39,22,Ireland,2099.0
2024-08-01,146.262,145.39,22,The rest of Europe,13473.0
2024-08-01,146.262,145.39,22,Africa,4293.0
2024-08-01,146.262,145.39,22,United States,174051.0
2024-08-01,146.262,145.39,22,Canada,46913.0
2024-08-01,146.262,145.39,22,Mexico,12082.0
2024-08-01,146.262,145.39,22,The rest of NA,1615.0
2024-08-01,146.262,145.39,22,Brazil,4524.0
2024-08-01,146.262,145.39,22,The rest of SA,3796.0
2024-08-01,146.262,145.39,22,Australia,40999.0
2024-08-01,146.262,145.39,22,New Zealand,6277.0
2024-08-01,146.262,145.39,22,The rest of Oceania,384.0
2024-08-01,146.262,145.39,22,Stateless,36.0
2024-09-01,143.24,142.75,21,South Korea,656753.0
2024-09-01,143.24,142.75,21,China,652405.0
2024-09-01,143.24,142.75,21,Taiwan,470635.0
2024-09-01,143.24,142.75,21,Hong Kong,170216.0
2024-09-01,143.24,142.75,21,Thailand,45522.0
2024-09-01,143.24,142.75,21,Singapore,37433.0
2024-09-01,143.24,142.75,21,Malaysia,39905.0
2024-09-01,143.24,142.75,21,Indonesia,35081.0
2024-09-01,143.24,142.75,21,Philippines,46618.0
2024-09-01,143.24,142.75,21,Vietnam,45857.0
2024-09-01,143.24,142.75,21,India,17865.0
2024-09-01,143.24,142.75,21,Macau,6496.0
2024-09-01,143.24,142.75,21,Mongolia,4601.0
2024-09-01,143.24,142.75,21,The rest of Asia,28304.0
2024-09-01,143.24,142.75,21,United Kingdom,37413.0
2024-09-01,143.24,142.75,21,France,30745.0
2024-09-01,143.24,142.75,21,Germany,37092.0
2024-09-01,143.24,142.75,21,Italy,19592.0
2024-09-01,143.24,142.75,21,Spain,19052.0
2024-09-01,143.24,142.75,21,Russia,10187.0
2024-09-01,143.24,142.75,21,Netherlands,10498.0
2024-09-01,143.24,142.75,21,Switzerland,7204.0
2024-09-01,143.24,142.75,21,Belgium,5108.0
2024-09-01,143.24,142.75,21,Poland,7981.0
2024-09-01,143.24,142.75,21,Austria,4079.0
2024-09-01,143.24,142.75,21,Portugal,3599.0
2024-09-01,143.24,142.75,21,Ireland,3020.0
2024-09-01,143.24,142.75,21,The rest of Europe,16636.0
2024-09-01,143.24,142.75,21,Africa,5105.0
2024-09-01,143.24,142.75,21,United States,191942.0
2024-09-01,143.24,142.75,21,Canada,49981.0
2024-09-01,143.24,142.75,21,Mexico,14972.0
2024-09-01,143.24,142.75,21,The rest of NA,2094.0
2024-09-01,143.24,142.75,21,Brazil,7039.0
2024-09-01,143.24,142.75,21,The rest of SA,6865.0
2024-09-01,143.24,142.75,21,Australia,85667.0
2024-09-01,143.24,142.75,21,New Zealand,11381.0
2024-09-01,143.24,142.75,21,The rest of Oceania,616.0
2024-09-01,143.24,142.75,21,Stateless,42.0
2024-10-01,149.684,152.82,23,South Korea,732167.0
2024-10-01,149.684,152.82,23,China,582919.0
2024-10-01,149.684,152.82,23,Taiwan,478902.0
2024-10-01,149.684,152.82,23,Hong Kong,198827.0
2024-10-01,149.684,152.82,23,Thailand,132188.0
2024-10-01,149.684,152.82,23,Singapore,68790.0
2024-10-01,149.684,152.82,23,Malaysia,55091.0
2024-10-01,149.684,152.82,23,Indonesia,43215.0
2024-10-01,149.684,152.82,23,Philippines,80244.0
2024-10-01,149.684,152.82,23,Vietnam,50982.0
2024-10-01,149.684,152.82,23,India,21706.0
2024-10-01,149.684,152.82,23,Macau,7685.0
2024-10-01,149.684,152.82,23,Mongolia,4533.0
2024-10-01,149.684,152.82,23,The rest of Asia,38228.0
2024-10-01,149.684,152.82,23,United Kingdom,51637.0
2024-10-01,149.684,152.82,23,France,49389.0
2024-10-01,149.684,152.82,23,Germany,43351.0
2024-10-01,149.684,152.82,23,Italy,25063.0
2024-10-01,149.684,152.82,23,Spain,23391.0
2024-10-01,149.684,152.82,23,Russia,15701.0
2024-10-01,149.684,152.82,23,Netherlands,12415.0
2024-10-01,149.684,152.82,23,Switzerland,9603.0
2024-10-01,149.684,152.82,23,Belgium,6763.0
2024-10-01,149.684,152.82,23,Poland,7931.0
2024-10-01,149.684,152.82,23,Austria,4257.0
2024-10-01,149.684,152.82,23,Portugal,4776.0
2024-10-01,149.684,152.82,23,Ireland,3812.0
2024-10-01,149.684,152.82,23,The rest of Europe,22914.0
2024-10-01,149.684,152.82,23,Africa,5398.0
2024-10-01,149.684,152.82,23,United States,278461.0
2024-10-01,149.684,152.82,23,Canada,66524.0
2024-10-01,149.684,152.82,23,Mexico,19199.0
2024-10-01,149.684,152.82,23,The rest of NA,2913.0
2024-10-01,149.684,152.82,23,Brazil,10292.0
2024-10-01,149.684,152.82,23,The rest of SA,9582.0
2024-10-01,149.684,152.82,23,Australia,90157.0
2024-10-01,149.684,152.82,23,New Zealand,13044.0
2024-10-01,149.684,152.82,23,The rest of Oceania,530.0
2024-10-01,149.684,152.82,23,Stateless,55.0
2024-11-01,153.565,150.2,21,South Korea,749506.0
2024-11-01,153.565,150.2,21,China,546339.0
2024-11-01,153.565,150.2,21,Taiwan,488362.0
2024-11-01,153.565,150.2,21,Hong Kong,227062.0
2024-11-01,153.565,150.2,21,Thailand,118001.0
2024-11-01,153.565,150.2,21,Singapore,95830.0
2024-11-01,153.565,150.2,21,Malaysia,62027.0
2024-11-01,153.565,150.2,21,Indonesia,48841.0
2024-11-01,153.565,150.2,21,Philippines,87078.0
2024-11-01,153.565,150.2,21,Vietnam,50213.0
2024-11-01,153.565,150.2,21,India,23542.0
2024-11-01,153.565,150.2,21,Macau,10223.0
2024-11-01,153.565,150.2,21,Mongolia,4222.0
2024-11-01,153.565,150.2,21,The rest of Asia,28079.0
2024-11-01,153.565,150.2,21,United Kingdom,37050.0
2024-11-01,153.565,150.2,21,France,31126.0
2024-11-01,153.565,150.2,21,Germany,25187.0
2024-11-01,153.565,150.2,21,Italy,20849.0
2024-11-01,153.565,150.2,21,Spain,18810.0
2024-11-01,153.565,150.2,21,Russia,13852.0
2024-11-01,153.565,150.2,21,Netherlands,7915.0
2024-11-01,153.565,150.2,21,Switzerland,4826.0
2024-11-01,153.565,150.2,21,Belgium,3929.0
2024-11-01,153.565,150.2,21,Poland,5693.0
2024-11-01,153.565,150.2,21,Austria,2774.0
2024-11-01,153.565,150.2,21,Portugal,4123.0
2024-11-01,153.565,150.2,21,Ireland,2820.0
2024-11-01,153.565,150.2,21,The rest of Europe,17572.0
2024-11-01,153.565,150.2,21,Africa,4964.0
2024-11-01,153.565,150.2,21,United States,247464.0
2024-11-01,153.565,150.2,21,Canada,47346.0
2024-11-01,153.565,150.2,21,Mexico,13532.0
2024-11-01,153.565,150.2,21,The rest of NA,2123.0
2024-11-01,153.565,150.2,21,Brazil,7669.0
2024-11-01,153.565,150.2,21,The rest of SA,5956.0
2024-11-01,153.565,150.2,21,Australia,80266.0
2024-11-01,153.565,150.2,21,New Zealand,9963.0
2024-11-01,153.565,150.2,21,The rest of Oceania,547.0
2024-11-01,153.565,150.2,21,Stateless,64.0
2024-12-01,153.738,156.95,20,South Korea,867377.0
2024-12-01,153.738,156.95,20,China,604293.0
2024-12-01,153.738,156.95,20,Taiwan,491162.0
2024-12-01,153.738,156.95,20,Hong Kong,285553.0
2024-12-01,153.738,156.95,20,Thailand,146666.0
2024-12-01,153.738,156.95,20,Singapore,136250.0
2024-12-01,153.738,156.95,20,Malaysia,71629.0
2024-12-01,153.738,156.95,20,Indonesia,74994.0
2024-12-01,153.738,156.95,20,Philippines,108515.0
2024-12-01,153.738,156.95,20,Vietnam,40060.0
2024-12-01,153.738,156.95,20,India,17001.0
2024-12-01,153.738,156.95,20,Macau,16765.0
2024-12-01,153.738,156.95,20,Mongolia,5195.0
2024-12-01,153.738,156.95,20,The rest of Asia,26347.0
2024-12-01,153.738,156.95,20,United Kingdom,30319.0
2024-12-01,153.738,156.95,20,France,20712.0
2024-12-01,153.738,156.95,20,Germany,15781.0
2024-12-01,153.738,156.95,20,Italy,15141.0
2024-12-01,153.738,156.95,20,Spain,10503.0
2024-12-01,153.738,156.95,20,Russia,5879.0
2024-12-01,153.738,156.95,20,Netherlands,5521.0
2024-12-01,153.738,156.95,20,Switzerland,3757.0
2024-12-01,153.738,156.95,20,Belgium,2122.0
2024-12-01,153.738,156.95,20,Poland,2297.0
2024-12-01,153.738,156.95,20,Austria,1867.0
2024-12-01,153.738,156.95,20,Portugal,3564.0
2024-12-01,153.738,156.95,20,Ireland,2187.0
2024-12-01,153.738,156.95,20,The rest of Europe,10334.0
2024-12-01,153.738,156.95,20,Africa,4876.0
2024-12-01,153.738,156.95,20,United States,238523.0
2024-12-01,153.738,156.95,20,Canada,48259.0
2024-12-01,153.738,156.95,20,Mexico,12021.0
2024-12-01,153.738,156.95,20,The rest of NA,1745.0
2024-12-01,153.738,156.95,20,Brazil,9231.0
2024-12-01,153.738,156.95,20,The rest of SA,4427.0
2024-12-01,153.738,156.95,20,Australia,112500.0
2024-12-01,153.738,156.95,20,New Zealand,12754.0
2024-12-01,153.738,156.95,20,The rest of Oceania,514.0
2024-12-01,153.738,156.95,20,Stateless,43.0
2025-01-01,156.395,154.9,22,South Korea,967100.0
2025-01-01,156.395,154.9,22,China,980520.0
2025-01-01,156.395,154.9,22,Taiwan,593431.0
2025-01-01,156.395,154.9,22,Hong Kong,243687.0
2025-01-01,156.395,154.9,22,Thailand,96811.0
2025-01-01,156.395,154.9,22,Singapore,45707.0
2025-01-01,156.395,154.9,22,Malaysia,75003.0
2025-01-01,156.395,154.9,22,Indonesia,63230.0
2025-01-01,156.395,154.9,22,Philippines,72185.0
2025-01-01,156.395,154.9,22,Vietnam,50415.0
2025-01-01,156.395,154.9,22,India,16189.0
2025-01-01,156.395,154.9,22,Macau,9548.0
2025-01-01,156.395,154.9,22,Mongolia,6352.0
2025-01-01,156.395,154.9,22,The rest of Asia,29098.0
2025-01-01,156.395,154.9,22,United Kingdom,26378.0
2025-01-01,156.395,154.9,22,France,16515.0
2025-01-01,156.395,154.9,22,Germany,12737.0
2025-01-01,156.395,154.9,22,Italy,8792.0
2025-01-01,156.395,154.9,22,Spain,7401.0
2025-01-01,156.395,154.9,22,Russia,4931.0
2025-01-01,156.395,154.9,22,Netherlands,4466.0
2025-01-01,156.395,154.9,22,Switzerland,3328.0
2025-01-01,156.395,154.9,22,Belgium,2012.0
2025-01-01,156.395,154.9,22,Poland,2380.0
2025-01-01,156.395,154.9,22,Austria,1632.0
2025-01-01,156.395,154.9,22,Portugal,2387.0
2025-01-01,156.395,154.9,22,Ireland,2162.0
2025-01-01,156.395,154.9,22,The rest of Europe,8567.0
2025-01-01,156.395,154.9,22,Africa,3824.0
2025-01-01,156.395,154.9,22,United States,182556.0
2025-01-01,156.395,154.9,22,Canada,42301.0
2025-01-01,156.395,154.9,22,Mexico,9332.0
2025-01-01,156.395,154.9,22,The rest of NA,1716.0
2025-01-01,156.395,154.9,22,Brazil,7877.0
2025-01-01,156.395,154.9,22,The rest of SA,6002.0
2025-01-01,156.395,154.9,22,Australia,140185.0
2025-01-01,156.395,154.9,22,New Zealand,13255.0
2025-01-01,156.395,154.9,22,The rest of Oceania,526.0
2025-01-01,156.395,154.9,22,Stateless,34.0
2025-02-01,151.831,150.76,20,South Korea,847358.0
2025-02-01,151.831,150.76,20,China,722924.0
2025-02-01,151.831,150.76,20,Taiwan,507346.0
2025-02-01,151.831,150.76,20,Hong Kong,195543.0
2025-02-01,151.831,150.76,20,Thailand,116797.0
2025-02-01,151.831,150.76,20,Singapore,42270.0
2025-02-01,151.831,150.76,20,Malaysia,64859.0
2025-02-01,151.831,150.76,20,Indonesia,47026.0
2025-02-01,151.831,150.76,20,Philippines,66698.0
2025-02-01,151.831,150.76,20,Vietnam,73813.0
2025-02-01,151.831,150.76,20,India,12955.0
2025-02-01,151.831,150.76,20,Macau,8425.0
2025-02-01,151.831,150.76,20,Mongolia,3518.0
2025-02-01,151.831,150.76,20,The rest of Asia,23135.0
2025-02-01,151.831,150.76,20,United Kingdom,31408.0
2025-02-01,151.831,150.76,20,France,26518.0
2025-02-01,151.831,150.76,20,Germany,18643.0
2025-02-01,151.831,150.76,20,Italy,11057.0
2025-02-01,151.831,150.76,20,Spain,9827.0
2025-02-01,151.831,150.76,20,Russia,5668.0
2025-02-01,151.831,150.76,20,Netherlands,5886.0
2025-02-01,151.831,150.76,20,Switzerland,4113.0
2025-02-01,151.831,150.76,20,Belgium,2738.0
2025-02-01,151.831,150.76,20,Poland,3752.0
2025-02-01,151.831,150.76,20,Austria,2481.0
2025-02-01,151.831,150.76,20,Portugal,2591.0
